Estación,Título,latitud,longitud,Fecha Solar (UTC),SO2,NO,NO2,CO,PM10,O3,dd,vv,TMP,HR,PRB,RS,LL,BEN,TOL,MXIL,PM25
"4","Estación Avenida Castilla","43.537940","-5.645951","2018-10-04T01:00:00","8","1","8","0.23","19","41","","","","","","","","","","",""
"4","Estación Avenida Castilla","43.537940","-5.645951","2018-10-04T00:00:00","8","1","12","0.23","19","46","","","","","","","","","","",""
"4","Estación Avenida Castilla","43.537940","-5.645951","2018-10-03T23:00:00","8","1","7","0.22","19","63","","","","","","","","","","",""
"4","Estación Avenida Castilla","43.537940","-5.645951","2018-10-03T22:00:00","8","1","5","0.22","17","72","","","","","","","","","","",""
"4","Estación Avenida Castilla","43.537940","-5.645951","2018-10-03T21:00:00","9","1","9","0.23","16","73","","","","","","","","","","",""
"4","Estación Avenida Castilla","43.537940","-5.645951","2018-10-03T20:00:00","9","2","12","0.24","18","74","","","","","","","","","","",""
"4","Estación Avenida Castilla","43.537940","-5.645951","2018-10-03T19:00:00","9","2","11","0.23","22","77","","","","","","","","","","",""
"4","Estación Avenida Castilla","43.537940","-5.645951","2018-10-03T18:00:00","9","2","10","0.22","25","87","","","","","","","","","","",""
"4","Estación Avenida Castilla","43.537940","-5.645951","2018-10-03T17:00:00","8","3","12","0.24","25","90","","","","","","","","","","",""
"4","Estación Avenida Castilla","43.537940","-5.645951","2018-10-03T16:00:00","9","3","11","0.24","29","90","","","","","","","","","","",""
"4","Estación Avenida Castilla","43.537940","-5.645951","2018-10-03T15:00:00","8","3","10","0.22","21","87","","","","","","","","","","",""
"4","Estación Avenida Castilla","43.537940","-5.645951","2018-10-03T14:00:00","7","3","8","0.22","16","82","","","","","","","","","","",""
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-10T13:00:00","","3","16","0.07","20","","","","","","","","","","","","10"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-10T12:00:00","","4","17","0.08","8","","","","","","","","","","","","6"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-10T11:00:00","","5","15","0.07","11","","","","","","","","","","","","8"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-10T10:00:00","","13","34","0.1","16","","","","","","","","","","","","10"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-10T09:00:00","","25","40","0.13","17","","","","","","","","","","","","10"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-10T08:00:00","","42","51","0.38","35","","","","","","","","","","","","10"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-10T07:00:00","","22","48","0.28","12","","","","","","","","","","","","9"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-10T06:00:00","","31","50","0.11","15","","","","","","","","","","","","9"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-10T05:00:00","","17","35","0.12","16","","","","","","","","","","","","9"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-10T04:00:00","","8","28","0.12","12","","","","","","","","","","","","12"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-10T03:00:00","","3","20","0.13","10","","","","","","","","","","","","13"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-10T02:00:00","","1","19","0.25","18","","","","","","","","","","","","10"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-10T01:00:00","","2","27","0.39","22","","","","","","","","","","","","13"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-10T00:00:00","","2","21","0.45","16","","","","","","","","","","","","15"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-09T23:00:00","","2","19","0.48","20","","","","","","","","","","","","16"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-09T22:00:00","","4","31","0.51","34","","","","","","","","","","","","19"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-09T21:00:00","","3","34","0.34","69","","","","","","","","","","","","49"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-09T20:00:00","","15","55","0.13","22","","","","","","","","","","","","14"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-09T19:00:00","","3","39","0.12","19","","","","","","","","","","","","8"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-09T18:00:00","","1","24","0.12","24","","","","","","","","","","","","17"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-09T17:00:00","","2","16","0.12","16","","","","","","","","","","","","9"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-09T16:00:00","","3","16","0.11","25","","","","","","","","","","","","8"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-09T15:00:00","","3","13","0.11","22","","","","","","","","","","","","8"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-09T14:00:00","","3","12","0.12","15","","","","","","","","","","","","9"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-09T13:00:00","","3","11","0.09","12","","","","","","","","","","","","8"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-09T12:00:00","","4","11","0.1","9","","","","","","","","","","","","9"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-09T11:00:00","","15","22","0.18","21","","","","","","","","","","","","13"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-09T10:00:00","","17","16","0.12","13","","","","","","","","","","","","14"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-09T09:00:00","","21","17","0.12","12","","","","","","","","","","","","12"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-09T08:00:00","","17","20","0.12","12","","","","","","","","","","","","11"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-09T07:00:00","","34","28","0.18","18","","","","","","","","","","","","15"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-09T06:00:00","","23","27","0.12","10","","","","","","","","","","","","13"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-09T05:00:00","","10","21","0.12","10","","","","","","","","","","","","9"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-09T04:00:00","","8","20","0.14","9","","","","","","","","","","","","7"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-09T03:00:00","","2","13","0.12","7","","","","","","","","","","","","8"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-09T02:00:00","","1","15","0.14","9","","","","","","","","","","","","6"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-09T01:00:00","","1","10","0.05","11","","","","","","","","","","","","8"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-09T00:00:00","","1","10","0.07","8","","","","","","","","","","","","7"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-08T23:00:00","","1","7","0.06","6","","","","","","","","","","","","4"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-08T22:00:00","","1","8","0.06","10","","","","","","","","","","","","7"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-08T21:00:00","","1","11","0.11","9","","","","","","","","","","","","10"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-08T20:00:00","","1","12","0.1","8","","","","","","","","","","","","7"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-08T19:00:00","","1","15","0.11","8","","","","","","","","","","","","9"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-08T18:00:00","","1","11","0.08","10","","","","","","","","","","","","7"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-08T17:00:00","","1","9","0.1","8","","","","","","","","","","","","6"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-08T16:00:00","","2","10","0.16","5","","","","","","","","","","","","8"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-08T15:00:00","","2","9","0.19","19","","","","","","","","","","","","5"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-08T14:00:00","","3","12","0.12","10","","","","","","","","","","","","6"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-08T13:00:00","","3","13","0.41","13","","","","","","","","","","","","8"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-08T12:00:00","","4","13","0.72","15","","","","","","","","","","","","9"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-08T11:00:00","","11","25","0.28","31","","","","","","","","","","","","10"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-08T10:00:00","","27","31","0.14","29","","","","","","","","","","","","12"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-08T09:00:00","","16","26","0.12","13","","","","","","","","","","","","8"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-08T08:00:00","","15","29","0.13","13","","","","","","","","","","","","5"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-08T07:00:00","","7","26","0.12","11","","","","","","","","","","","","7"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-08T06:00:00","","4","21","0.09","13","","","","","","","","","","","","10"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-08T05:00:00","","7","26","0.15","16","","","","","","","","","","","","9"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-08T04:00:00","","2","19","0.12","23","","","","","","","","","","","","7"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-08T03:00:00","","1","19","0.11","15","","","","","","","","","","","","6"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-08T02:00:00","","2","19","0.11","17","","","","","","","","","","","","5"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-08T01:00:00","","2","19","0.09","13","","","","","","","","","","","","7"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-08T00:00:00","","3","19","0.07","18","","","","","","","","","","","","8"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-07T23:00:00","","1","13","0.08","11","","","","","","","","","","","","7"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-07T22:00:00","","3","21","0.1","17","","","","","","","","","","","","8"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-07T21:00:00","","18","43","0.17","29","","","","","","","","","","","","19"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-07T20:00:00","","38","53","0.2","29","","","","","","","","","","","","21"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-07T19:00:00","","8","35","0.19","30","","","","","","","","","","","","23"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-07T18:00:00","","1","12","0.06","14","","","","","","","","","","","","5"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-07T17:00:00","","1","5","0.05","22","","","","","","","","","","","","5"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-07T16:00:00","","1","6","0.06","20","","","","","","","","","","","","8"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-07T15:00:00","","1","4","0.05","24","","","","","","","","","","","","9"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-07T14:00:00","","1","5","0.05","16","","","","","","","","","","","","4"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-07T13:00:00","","2","7","0.06","20","","","","","","","","","","","","7"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-07T12:00:00","","3","10","0.12","16","","","","","","","","","","","","4"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-07T11:00:00","","2","12","0.14","17","","","","","","","","","","","","17"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-07T10:00:00","","2","10","0.09","12","","","","","","","","","","","","6"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-07T09:00:00","","2","8","0.06","11","","","","","","","","","","","","8"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-07T08:00:00","","1","8","0.05","10","","","","","","","","","","","","4"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-07T07:00:00","","1","7","0.05","10","","","","","","","","","","","","4"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-07T06:00:00","","1","6","0.05","7","","","","","","","","","","","","7"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-07T05:00:00","","1","5","0.05","6","","","","","","","","","","","","5"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-07T04:00:00","","1","5","0.05","8","","","","","","","","","","","","5"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-07T03:00:00","","1","4","0.05","11","","","","","","","","","","","","3"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-07T02:00:00","","1","6","0.08","9","","","","","","","","","","","","3"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-07T01:00:00","","1","7","0.05","11","","","","","","","","","","","","4"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-07T00:00:00","","1","8","0.05","12","","","","","","","","","","","","4"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-06T23:00:00","","1","6","0.05","13","","","","","","","","","","","","6"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-06T22:00:00","","1","13","0.08","13","","","","","","","","","","","","10"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-06T21:00:00","","1","23","0.16","13","","","","","","","","","","","","6"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-06T20:00:00","","1","23","0.11","14","","","","","","","","","","","","7"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-06T19:00:00","","1","15","0.09","9","","","","","","","","","","","","8"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-06T18:00:00","","1","15","0.68","11","","","","","","","","","","","","4"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-06T17:00:00","","2","13","0.28","15","","","","","","","","","","","","7"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-06T16:00:00","","3","15","0.92","19","","","","","","","","","","","","10"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-06T15:00:00","","1","7","0.27","11","","","","","","","","","","","","8"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-06T14:00:00","","1","10","0.32","13","","","","","","","","","","","","8"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-06T13:00:00","","9","32","0.99","20","","","","","","","","","","","","14"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-06T12:00:00","","12","42","1.47","34","","","","","","","","","","","","15"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-06T11:00:00","","7","22","0.61","66","","","","","","","","","","","","16"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-06T10:00:00","","2","11","0.12","25","","","","","","","","","","","","17"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-06T09:00:00","","4","16","0.19","37","","","","","","","","","","","","24"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-06T08:00:00","","5","21","0.18","28","","","","","","","","","","","","22"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-06T07:00:00","","7","33","0.19","34","","","","","","","","","","","","25"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-06T06:00:00","","8","38","0.12","24","","","","","","","","","","","","18"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-06T05:00:00","","2","25","0.13","23","","","","","","","","","","","","19"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-06T04:00:00","","2","27","0.12","26","","","","","","","","","","","","21"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-06T03:00:00","","1","17","0.14","34","","","","","","","","","","","","24"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-06T02:00:00","","2","21","0.17","33","","","","","","","","","","","","27"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-06T01:00:00","","6","36","0.17","36","","","","","","","","","","","","31"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-06T00:00:00","","4","36","0.21","41","","","","","","","","","","","","36"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-05T23:00:00","","2","23","0.13","34","","","","","","","","","","","","31"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-05T22:00:00","","5","42","0.24","50","","","","","","","","","","","","38"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-05T21:00:00","","7","47","0.33","46","","","","","","","","","","","","40"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-05T20:00:00","","3","43","0.28","87","","","","","","","","","","","","72"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-05T19:00:00","","3","51","0.64","48","","","","","","","","","","","","22"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-05T18:00:00","","1","19","0.12","27","","","","","","","","","","","","19"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-05T17:00:00","","1","20","0.12","27","","","","","","","","","","","","22"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-05T16:00:00","","3","21","0.12","33","","","","","","","","","","","","16"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-05T15:00:00","","3","22","0.12","38","","","","","","","","","","","","11"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-05T14:00:00","","4","22","0.12","37","","","","","","","","","","","","14"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-05T13:00:00","","4","23","0.12","37","","","","","","","","","","","","12"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-05T12:00:00","","11","34","0.13","26","","","","","","","","","","","","18"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-05T11:00:00","","20","43","1.1","47","","","","","","","","","","","","21"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-05T10:00:00","","9","21","0.17","10","","","","","","","","","","","","7"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-05T09:00:00","","17","31","0.12","10","","","","","","","","","","","","9"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-05T08:00:00","","50","49","0.2","24","","","","","","","","","","","","17"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-05T07:00:00","","13","43","0.13","14","","","","","","","","","","","","8"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-05T06:00:00","","3","28","0.15","13","","","","","","","","","","","","9"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-05T05:00:00","","2","22","0.14","14","","","","","","","","","","","","10"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-05T04:00:00","","2","20","0.12","14","","","","","","","","","","","","13"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-05T03:00:00","","17","35","0.22","14","","","","","","","","","","","","16"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-05T02:00:00","","5","28","0.29","14","","","","","","","","","","","","14"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-05T01:00:00","","4","34","0.5","22","","","","","","","","","","","","20"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-05T00:00:00","","10","31","1.1","35","","","","","","","","","","","","27"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-04T23:00:00","","28","40","2","47","","","","","","","","","","","","27"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-04T22:00:00","","38","46","2.03","57","","","","","","","","","","","","28"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-04T21:00:00","","44","55","0.73","47","","","","","","","","","","","","34"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-04T20:00:00","","12","46","0.16","30","","","","","","","","","","","","18"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-04T19:00:00","","5","66","0.12","26","","","","","","","","","","","","14"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-04T18:00:00","","3","37","0.14","29","","","","","","","","","","","","12"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-04T17:00:00","","3","24","0.12","23","","","","","","","","","","","","10"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-04T16:00:00","","4","22","0.12","23","","","","","","","","","","","","12"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-04T15:00:00","","3","17","0.12","19","","","","","","","","","","","","11"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-04T14:00:00","","6","21","0.12","25","","","","","","","","","","","","7"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-04T13:00:00","","6","19","0.12","16","","","","","","","","","","","","11"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-04T12:00:00","","9","21","0.12","23","","","","","","","","","","","","14"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-04T11:00:00","","17","27","0.2","24","","","","","","","","","","","","14"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-04T10:00:00","","23","32","0.28","19","","","","","","","","","","","","14"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-04T09:00:00","","67","37","0.21","21","","","","","","","","","","","","20"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-04T08:00:00","","65","33","0.15","17","","","","","","","","","","","","10"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-04T07:00:00","","66","37","0.2","29","","","","","","","","","","","","21"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-04T06:00:00","","56","31","0.19","19","","","","","","","","","","","","9"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-04T05:00:00","","27","24","0.13","14","","","","","","","","","","","","13"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-04T04:00:00","","15","24","0.16","19","","","","","","","","","","","","18"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-04T03:00:00","","3","18","0.2","18","","","","","","","","","","","","11"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-04T02:00:00","","2","18","0.12","17","","","","","","","","","","","","8"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-04T01:00:00","","3","21","0.12","11","","","","","","","","","","","","10"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-04T00:00:00","","2","26","0.12","13","","","","","","","","","","","","15"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-03T23:00:00","","3","35","0.12","19","","","","","","","","","","","","13"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-03T22:00:00","","1","25","0.11","16","","","","","","","","","","","","10"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-03T21:00:00","","1","15","0.11","18","","","","","","","","","","","","9"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-03T20:00:00","","1","18","0.12","18","","","","","","","","","","","","12"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-03T19:00:00","","1","17","0.12","14","","","","","","","","","","","","12"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-03T18:00:00","","1","15","0.11","18","","","","","","","","","","","","13"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-03T17:00:00","","1","14","0.12","22","","","","","","","","","","","","13"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-03T16:00:00","","1","11","0.11","22","","","","","","","","","","","","12"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-03T15:00:00","","2","10","0.09","17","","","","","","","","","","","","5"
"11","Estación Santa Bárbara","43.520957","-5.690707","2018-10-03T14:00:00","","2","10","0.08","20","","","","","","","","","","","","6"
